image_path,predicted_class,probability
data/original/prymnesiophyceae/D20160705T230123_IFCB107_00066.png,prymnesiophyceae,0.8871817588806152
data/original/prymnesiophyceae/D20160705T205351_IFCB107_00286.png,prymnesiophyceae,0.9128438830375671
data/original/prymnesiophyceae/D20160706T134338_IFCB107_00670.png,prymnesiophyceae,0.9107764363288879
data/original/prymnesiophyceae/D20160705T232635_IFCB107_00099.png,prymnesiophyceae,0.9097583889961243
data/original/prymnesiophyceae/D20160705T202753_IFCB107_00931.png,prymnesiophyceae,0.8911258578300476
data/original/prymnesiophyceae/D20160705T202753_IFCB107_00263.png,prymnesiophyceae,0.8920437097549438
data/original/prymnesiophyceae/D20160705T202753_IFCB107_00947.png,prymnesiophyceae,0.8747976422309875
data/original/prymnesiophyceae/D20160705T214443_IFCB107_00251.png,prymnesiophyceae,0.9274392127990723
data/original/prymnesiophyceae/D20160705T214443_IFCB107_00342.png,prymnesiophyceae,0.8632053732872009
data/original/prymnesiophyceae/D20160705T232635_IFCB107_00090.png,prymnesiophyceae,0.9110678434371948
data/original/prymnesiophyceae/D20160706T125255_IFCB107_02696.png,prymnesiophyceae,0.9025227427482605
data/original/prymnesiophyceae/D20160706T045145_IFCB107_00748.png,prymnesiophyceae,0.8916698694229126
data/original/prymnesiophyceae/D20160705T205351_IFCB107_00229.png,prymnesiophyceae,0.9062033891677856
data/original/prymnesiophyceae/D20160706T122505_IFCB107_02279.png,prymnesiophyceae,0.9081624150276184
data/original/prymnesiophyceae/D20160705T202753_IFCB107_00830.png,prymnesiophyceae,0.8964395523071289
data/original/prymnesiophyceae/D20160706T042556_IFCB107_00270.png,prymnesiophyceae,0.8795600533485413
data/original/prymnesiophyceae/D20160706T225526_IFCB107_00084.png,prymnesiophyceae,0.8908633589744568
data/original/prymnesiophyceae/D20160706T045145_IFCB107_00167.png,prymnesiophyceae,0.9045610427856445
data/original/prymnesiophyceae/D20160706T042556_IFCB107_00394.png,prymnesiophyceae,0.9052027463912964
data/original/prymnesiophyceae/D20160705T214443_IFCB107_00394.png,prymnesiophyceae,0.9336928129196167
data/original/prymnesiophyceae/D20160706T045145_IFCB107_00323.png,prymnesiophyceae,0.9216808080673218
data/original/prymnesiophyceae/D20160705T214443_IFCB107_00066.png,prymnesiophyceae,0.8964497447013855
data/original/prymnesiophyceae/D20160705T202753_IFCB107_00066.png,prymnesiophyceae,0.9031326770782471
data/original/prymnesiophyceae/D20160706T045145_IFCB107_00803.png,prymnesiophyceae,0.8755301833152771
data/original/prymnesiophyceae/D20160706T125255_IFCB107_00331.png,prymnesiophyceae,0.9066216349601746
data/original/prymnesiophyceae/D20160706T045145_IFCB107_00592.png,prymnesiophyceae,0.8967030048370361
data/original/prymnesiophyceae/D20160706T134338_IFCB107_01186.png,prymnesiophyceae,0.8954131007194519
data/original/prymnesiophyceae/D20160706T042556_IFCB107_00536.png,prymnesiophyceae,0.8916395306587219
